0,0,0
1,1,1
1,1,1
2,1,2
3,2,3
4,2,3
5,3,4
6,4,5
7,4,6
8,5,6
9,5,7
10,6,8
11,6,9
12,7,9
12,8,10
13,8,11
14,9,12
15,9,13
16,10,13
17,10,14
18,11,15
19,12,16
20,12,16
21,13,17
22,13,18
23,14,19
24,14,19
24,15,20
25,16,21
26,16,22
27,17,23
28,17,24
29,18,25
30,18,25
31,19,26
32,20,26
33,21,27
34,22,27
35,23,28
36,24,28
37,25,28
38,25,29
38,26,29
39,26,29
40,27,30
40,27,30
41,28,30
42,28,31
43,29,31
44,30,32
45,30,32
45,31,33
46,32,33
47,32,34
48,33,34
49,34,35
50,35,35
51,35,36
52,36,37
53,36,37
53,37,38
54,37,38
55,38,39
56,39,40
57,40,41
58,41,42
59,42,43
59,42,44
60,43,44
60,43,45
61,44,45
62,45,46
63,46,46
64,47,47
65,47,47
66,48,48
67,48,48
67,49,49
67,49,50
68,50,50
68,50,51
69,51,51
69,52,52
70,53,53
70,54,53
71,54,54
71,55,54
72,55,55
73,56,55
74,56,56
75,57,56
76,57,57
77,57,57
78,59,58
79,60,59
80,62,60
81,63,60
82,64,61
84,65,62
85,66,62
87,67,63
88,68,63
89,71,64
90,72,65
91,73,65
91,74,66
92,75,67
93,76,68
94,77,68
95,78,69
96,80,70
97,82,71
98,83,71
99,84,72
101,86,72
104,85,73
105,86,73
106,87,74
107,88,74
108,90,75
109,91,75
110,92,76
111,93,76
111,94,77
112,96,78
112,97,80
113,98,81
113,99,83
114,99,83
114,99,84
115,100,84
116,100,85
117,101,85
118,101,86
118,102,86
119,102,87
120,103,87
121,103,88
122,104,88
122,104,89
123,105,89
124,105,90
125,106,90
126,106,91
127,107,91
128,107,92
129,108,92
130,108,95
132,109,96
133,109,99
134,110,101
135,110,103
136,111,105
140,111,108
141,112,109
142,113,110
144,115,111
145,117,113
147,119,115
151,120,117
152,122,118
154,124,120
155,127,121
158,129,123
159,130,125
161,131,126
164,132,128
165,134,131
167,136,135
169,138,138
171,141,141
173,142,145
175,144,149
177,146,152
179,148,155
181,151,160
183,153,165
185,154,168
187,156,172
189,158,177
191,161,180
193,163,183
194,165,186
195,167,190
196,170,194
197,174,197
199,177,200
203,181,203
207,184,206
211,186,209
215,188,212
218,190,215
221,192,218
223,194,221
225,198,224
227,200,227
229,202,230
231,206,236
233,210,242
235,214,248
238,216,252
245,219,256
249,222,262
252,226,266
259,231,269
263,236,274
266,240,278
273,245,281
276,249,286
279,253,290
282,257,294
289,262,300
292,266,305
298,270,310
302,273,315
305,276,322
310,279,327
316,282,332
322,285,338
328,289,343
335,293,349
340,297,354
346,301,358
352,306,363
358,310,368
364,315,374
369,319,379
374,323,384
379,327,390
384,331,396
390,336,402
395,340,407
400,344,413
406,349,419
412,353,425
418,358,432
424,362,437
430,366,443
436,371,449
442,375,455
449,380,462
455,384,468
461,388,474
467,393,481
473,398,488
480,403,495
486,408,501
492,413,508
499,418,516
506,423,523
513,429,531
519,434,538
527,439,546
534,444,555
541,449,563
549,454,572
