0,0,0
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
9,8,4
12,8,4
12,8,4
12,8,4
12,8,4
13,8,4
13,8,4
13,8,4
13,8,4
13,8,6
13,8,8
14,8,10
14,8,12
16,8,14
17,8,17
19,8,19
20,8,26
22,8,30
25,8,30
27,8,34
29,8,35
31,8,38
33,10,38
35,12,41
36,14,41
38,16,44
39,18,44
41,19,45
41,21,46
43,22,48
49,23,49
49,25,50
49,27,53
52,29,53
52,30,54
52,31,54
54,33,55
57,34,57
57,35,63
58,36,63
61,38,64
63,42,67
63,43,69
64,43,69
64,47,71
67,53,73
68,54,76
68,56,76
72,56,78
72,56,80
73,58,82
74,60,82
74,62,85
74,62,88
75,63,88
78,69,90
78,69,90
80,72,90
80,74,94
81,74,94
81,74,96
83,74,96
83,74,96
83,78,96
85,81,99
85,81,99
85,81,102
87,83,102
87,86,104
88,86,104
88,89,105
90,90,105
90,90,111
92,93,113
94,96,113
94,98,116
98,104,118
101,104,121
105,108,128
105,112,130
108,116,131
109,122,133
112,125,135
114,130,135
116,132,141
119,135,141
119,138,144
121,141,145
126,143,145
126,146,145
126,149,149
127,154,152
129,156,152
133,159,152
133,163,158
134,165,158
135,165,158
139,169,160
139,169,162
139,169,162
141,174,163
141,174,163
141,174,163
141,174,163
141,174,163
145,174,166
148,177,166
148,177,166
150,177,166
150,179,166
150,179,171
150,179,173
152,179,173
152,184,173
154,184,176
154,184,178
155,184,178
155,184,178
155,187,181
156,187,184
157,195,184
157,195,188
162,199,190
162,199,191
162,201,191
164,201,195
165,201,197
166,202,201
167,204,203
172,204,206
176,204,208
176,208,213
177,208,213
179,208,218
181,209,218
189,209,218
191,212,224
195,215,224
195,217,230
197,220,230
202,220,233
204,222,236
206,223,239
206,227,245
210,229,248
210,235,255
216,238,267
221,248,270
228,248,274
233,254,277
233,254,284
237,257,290
240,260,304
243,263,313
243,266,317
243,266,326
251,270,332
256,273,348
256,277,351
256,280,357
256,284,367
264,292,367
264,304,382
270,304,382
273,313,418
282,322,418
282,331,438
282,341,438
282,346,448
291,346,448
298,356,482
307,377,482
310,377,487
310,387,487
320,387,487
320,403,487
320,408,501
323,408,501
326,418,506
330,423,516
333,428,521
333,428,532
333,428,552
333,438,562
337,438,562
344,443,562
348,443,562
348,458,572
348,458,572
348,463,592
352,463,592
356,474,602
360,479,612
364,485,612
372,497,622
372,503,622
381,510,622
394,510,642
399,528,652
399,528,672
408,528,672
412,541,692
412,541,692
431,555,712
436,562,722
436,576,732
445,576,742
450,584,742
450,584,752
454,609,762
464,618,772
478,637,782
478,657,792
478,668,802
488,668,812
488,679,812
508,690,822
513,701,832
518,723,832
528,734,842
533,745,852
538,756,852
548,778,862
553,789,872
563,800,872
573,811,892
583,811,902
593,822,912
603,828,922
613,833,932
623,839,942
633,844,952
643,850,962
653,855,972
663,861,982
673,866,992
683,872,1002
693,877,1012
