0,0,0
2,2,2
4,4,4
5,6,6
7,8,7
8,10,9
10,12,11
12,14,12
14,16,14
15,18,16
16,20,17
18,22,18
20,24,20
21,26,22
22,28,23
23,30,24
24,32,25
25,33,26
27,34,27
28,36,29
29,37,30
30,38,31
31,40,32
32,42,34
33,43,35
34,44,36
35,45,37
36,46,38
37,47,38
38,49,39
39,50,40
40,51,41
41,52,42
42,53,43
43,54,43
44,55,44
45,56,45
46,57,46
48,58,46
49,59,47
50,60,47
51,61,48
52,62,49
53,63,50
54,64,51
55,65,52
56,66,53
57,67,54
58,68,55
60,69,56
61,70,58
62,71,60
63,72,62
64,74,64
65,75,66
67,77,68
68,78,70
69,79,71
70,80,72
71,81,73
72,83,75
74,84,76
75,86,77
76,87,78
77,88,79
77,89,80
78,91,80
79,92,81
80,93,82
81,95,83
82,96,84
83,97,84
84,98,85
85,99,85
86,100,86
87,101,87
88,102,87
89,103,88
89,105,88
90,106,89
90,107,89
91,108,89
92,109,90
92,110,91
93,112,92
94,113,93
95,114,94
96,116,95
96,118,96
97,119,97
98,121,99
99,123,100
100,125,101
101,127,102
102,129,103
104,131,104
105,133,106
106,136,107
108,138,108
109,140,110
111,142,112
112,144,113
113,146,114
115,148,116
116,150,117
118,152,119
120,154,121
121,155,122
122,157,123
123,158,124
124,160,126
126,162,127
127,164,129
128,165,130
129,166,131
130,168,132
131,170,133
132,172,134
133,173,135
134,174,135
135,175,136
136,176,136
137,177,137
138,178,138
138,179,139
139,180,140
139,180,141
140,181,142
140,181,143
141,181,144
141,182,145
141,183,147
142,184,148
142,184,149
143,184,150
144,185,152
145,186,153
146,187,155
147,188,157
148,190,159
150,191,161
151,192,162
152,193,164
153,194,166
154,196,167
155,198,168
156,199,170
157,200,172
158,201,173
159,202,175
160,203,177
162,204,179
164,205,181
165,207,183
166,209,185
167,212,187
169,214,189
171,217,192
173,219,196
175,222,199
176,225,202
178,229,206
180,232,211
182,235,217
184,237,221
186,239,225
187,242,229
188,245,234
190,248,240
192,251,245
194,253,250
196,255,256
197,258,262
199,261,268
201,265,273
203,268,277
205,271,282
207,274,287
209,277,292
211,281,297
213,285,302
215,289,306
217,292,310
219,296,315
221,299,320
223,303,326
225,308,332
227,313,337
230,317,341
233,322,344
236,325,347
239,329,350
241,333,354
243,336,358
245,340,363
248,343,368
251,348,374
254,352,381
257,357,389
260,363,397
263,370,405
266,376,412
269,381,418
271,386,424
274,392,429
276,397,433
279,403,437
281,408,441
284,414,445
287,419,449
289,423,453
292,428,457
296,433,461
299,437,465
302,442,470
304,447,475
307,451,480
310,456,485
314,461,490
318,466,495
322,471,500
326,477,506
330,483,512
334,490,519
338,497,526
342,505,533
347,513,540
352,520,548
357,527,555
363,535,562
368,543,569
373,551,576
379,559,583
385,567,591
392,576,598
398,585,605
404,594,612
410,604,619
416,615,626
423,626,633
429,638,640
435,650,648
441,662,655
448,675,662
454,688,669
461,702,676
467,716,683
474,730,690
480,745,697
487,761,704
494,777,712
501,794,719
507,810,726
514,828,733
521,847,740
528,867,747
