0,0,0
1,1,1
2,1,1
3,2,2
3,3,3
4,3,3
5,4,4
6,5,5
7,6,6
8,6,6
9,7,7
10,8,8
10,8,8
11,9,9
12,10,10
13,10,10
14,11,11
15,12,12
16,12,12
17,13,13
17,14,14
18,15,15
19,15,15
20,16,16
21,17,17
22,17,17
23,18,18
24,19,19
24,19,19
25,20,20
26,21,21
27,22,22
28,23,23
29,24,24
30,25,25
31,26,26
32,26,26
33,26,27
34,27,27
35,28,28
36,28,28
36,28,28
37,29,29
37,30,29
38,30,30
38,30,30
39,31,30
40,32,31
40,32,31
41,32,32
42,33,32
43,34,32
44,35,33
45,35,34
45,35,34
45,36,35
46,37,35
48,37,36
49,38,37
49,38,37
52,38,38
53,41,38
53,42,38
53,42,41
55,43,41
56,43,41
56,43,41
59,43,42
59,44,44
59,46,44
60,47,44
62,48,45
63,48,45
64,50,47
64,50,47
64,51,47
66,53,48
66,53,48
67,54,50
67,55,50
67,55,50
67,55,51
67,55,51
70,56,51
70,56,53
71,56,54
71,57,54
71,57,54
73,57,54
74,59,56
74,59,56
76,60,56
76,62,56
77,63,57
77,63,57
80,63,59
80,66,60
83,66,60
83,66,60
84,68,62
85,71,62
87,71,63
88,71,63
88,73,65
90,75,65
91,75,65
91,78,68
92,78,68
94,80,68
94,82,69
94,84,71
97,86,71
97,86,71
98,86,72
99,86,72
99,86,72
101,88,72
104,90,74
104,92,75
105,92,75
105,92,75
106,94,75
108,97,77
108,97,77
108,99,78
111,99,78
111,99,80
111,101,80
112,103,83
112,103,83
112,103,84
113,106,84
113,106,84
113,106,86
113,106,86
113,106,86
116,106,89
116,106,89
116,106,89
118,108,89
118,108,90
118,108,90
120,108,90
122,110,90
122,110,90
122,110,92
122,110,92
123,110,92
127,110,93
127,112,93
130,115,94
132,115,94
132,117,95
133,117,95
133,119,96
136,119,100
137,122,103
140,122,107
141,124,110
141,124,114
144,127,117
146,129,120
147,129,120
147,129,123
151,131,123
154,134,125
154,134,128
155,134,128
158,136,131
158,141,135
161,141,138
164,144,141
165,146,144
167,146,146
167,148,149
171,151,152
172,153,155
175,153,161
178,156,162
182,158,165
182,163,168
183,163,171
185,163,174
185,165,177
189,167,180
192,170,183
193,174,183
193,177,186
195,181,189
197,183,195
197,185,198
199,185,200
199,188,200
202,190,203
206,192,203
211,194,206
211,198,209
218,200,209
223,200,212
223,204,215
223,204,218
223,204,218
223,208,221
227,214,224
231,214,224
231,219,227
235,219,233
235,219,236
235,226,236
235,233,236
239,233,242
242,233,242
245,238,248
245,238,248
245,245,254
249,245,254
251,253,254
255,253,263
260,253,263
262,259,263
267,263,270
270,263,270
274,263,270
277,267,270
277,272,270
281,278,276
288,278,276
293,278,276
293,281,276
293,287,276
301,287,276
307,287,276
311,293,276
311,297,282
311,301,282
311,304,282
322,309,282
322,309,293
329,313,293
329,317,293
342,322,300
342,327,300
342,338,300
356,344,308
364,350,318
364,356,327
364,370,336
381,378,338
381,378,345
399,402,351
399,412,358
409,412,364
424,421,371
424,430,377
432,439,383
439,468,390
